wo,umi_count,library_id,condition,replicate,sample
OOWWOOWW,15425,3,Pos,2,Library-3-Pos-2
OOWWOWOO,66495,3,Pos,2,Library-3-Pos-2
OOWWOWOW,11713,3,Pos,2,Library-3-Pos-2
OOWWOWWO,40104,3,Pos,2,Library-3-Pos-2
OOWWOWWW,29440,3,Pos,2,Library-3-Pos-2
OOWWWOOO,20017,3,Pos,2,Library-3-Pos-2
OOWWWOOW,24901,3,Pos,2,Library-3-Pos-2
OOWWWOWO,57219,3,Pos,2,Library-3-Pos-2
OOWWWOWW,22035,3,Pos,2,Library-3-Pos-2
OOWWWWOO,27799,3,Pos,2,Library-3-Pos-2
OOWWWWOW,18056,3,Pos,2,Library-3-Pos-2
OOWWWWWO,61101,3,Pos,2,Library-3-Pos-2
OOWWWWWW,21316,3,Pos,2,Library-3-Pos-2
OWOOOOOO,14197,3,Pos,2,Library-3-Pos-2
OWOOOOOW,11589,3,Pos,2,Library-3-Pos-2
OWOOOOWO,95510,3,Pos,2,Library-3-Pos-2
OWOOOOWW,47850,3,Pos,2,Library-3-Pos-2
OWOOOWOO,4344,3,Pos,2,Library-3-Pos-2
OWOOOWOW,13531,3,Pos,2,Library-3-Pos-2
OWOOOWWO,11894,3,Pos,2,Library-3-Pos-2
OWOOOWWW,8229,3,Pos,2,Library-3-Pos-2
OWOOWOOO,11266,3,Pos,2,Library-3-Pos-2
OWOOWOOW,11331,3,Pos,2,Library-3-Pos-2
OWOOWOWO,51349,3,Pos,2,Library-3-Pos-2
OWOOWOWW,10673,3,Pos,2,Library-3-Pos-2
OWOOWWOO,12727,3,Pos,2,Library-3-Pos-2
OWOOWWOW,10750,3,Pos,2,Library-3-Pos-2
OWOOWWWO,53308,3,Pos,2,Library-3-Pos-2
OWOOWWWW,328,3,Pos,2,Library-3-Pos-2
OWOWOOOO,12960,3,Pos,2,Library-3-Pos-2
OWOWOOOW,7151,3,Pos,2,Library-3-Pos-2
OWOWOOWO,51144,3,Pos,2,Library-3-Pos-2
OWOWOOWW,27586,3,Pos,2,Library-3-Pos-2
OWOWOWOO,60758,3,Pos,2,Library-3-Pos-2
OWOWOWOW,21338,3,Pos,2,Library-3-Pos-2
OWOWOWWO,4074,3,Pos,2,Library-3-Pos-2
OWOWOWWW,27929,3,Pos,2,Library-3-Pos-2
OWOWWOOO,38289,3,Pos,2,Library-3-Pos-2
OWOWWOOW,2204,3,Pos,2,Library-3-Pos-2
OWOWWOWO,25187,3,Pos,2,Library-3-Pos-2
OWOWWOWW,23312,3,Pos,2,Library-3-Pos-2
OWOWWWOO,18775,3,Pos,2,Library-3-Pos-2
OWOWWWOW,25850,3,Pos,2,Library-3-Pos-2
OWOWWWWO,40768,3,Pos,2,Library-3-Pos-2
OWOWWWWW,16217,3,Pos,2,Library-3-Pos-2
OWWOOOOO,52367,3,Pos,2,Library-3-Pos-2
OWWOOOOW,5181,3,Pos,2,Library-3-Pos-2
OWWOOOWO,54949,3,Pos,2,Library-3-Pos-2
OWWOOOWW,20070,3,Pos,2,Library-3-Pos-2
OWWOOWOO,1748,3,Pos,2,Library-3-Pos-2
OWWOOWOW,6550,3,Pos,2,Library-3-Pos-2
OWWOOWWO,32257,3,Pos,2,Library-3-Pos-2
OWWOOWWW,3643,3,Pos,2,Library-3-Pos-2
OWWOWOOO,3319,3,Pos,2,Library-3-Pos-2
OWWOWOOW,13919,3,Pos,2,Library-3-Pos-2
OWWOWOWO,32261,3,Pos,2,Library-3-Pos-2
OWWOWOWW,12095,3,Pos,2,Library-3-Pos-2
OWWOWWOO,18550,3,Pos,2,Library-3-Pos-2
OWWOWWOW,10324,3,Pos,2,Library-3-Pos-2
OWWOWWWO,21198,3,Pos,2,Library-3-Pos-2
OWWOWWWW,44123,3,Pos,2,Library-3-Pos-2
OWWWOOOO,346,3,Pos,2,Library-3-Pos-2
OWWWOOOW,3800,3,Pos,2,Library-3-Pos-2
OWWWOOWO,59566,3,Pos,2,Library-3-Pos-2
OWWWOOWW,7086,3,Pos,2,Library-3-Pos-2
OWWWOWOO,26546,3,Pos,2,Library-3-Pos-2
OWWWOWOW,42399,3,Pos,2,Library-3-Pos-2
OWWWOWWO,26838,3,Pos,2,Library-3-Pos-2
OWWWOWWW,10203,3,Pos,2,Library-3-Pos-2
OWWWWOOO,4339,3,Pos,2,Library-3-Pos-2
OWWWWOOW,36537,3,Pos,2,Library-3-Pos-2
OWWWWOWO,33885,3,Pos,2,Library-3-Pos-2
OWWWWOWW,22535,3,Pos,2,Library-3-Pos-2
OWWWWWOO,34051,3,Pos,2,Library-3-Pos-2
OWWWWWOW,37727,3,Pos,2,Library-3-Pos-2
OWWWWWWO,71373,3,Pos,2,Library-3-Pos-2
OWWWWWWW,4771,3,Pos,2,Library-3-Pos-2
WOOOOOOO,35826,3,Pos,2,Library-3-Pos-2
WOOOOOOW,2036,3,Pos,2,Library-3-Pos-2
WOOOOOWO,84916,3,Pos,2,Library-3-Pos-2
WOOOOOWW,23373,3,Pos,2,Library-3-Pos-2
WOOOOWOO,8707,3,Pos,2,Library-3-Pos-2
WOOOOWOW,12462,3,Pos,2,Library-3-Pos-2
WOOOOWWO,25773,3,Pos,2,Library-3-Pos-2
WOOOOWWW,29592,3,Pos,2,Library-3-Pos-2
WOOOWOOO,6261,3,Pos,2,Library-3-Pos-2
WOOOWOOW,13357,3,Pos,2,Library-3-Pos-2
WOOOWOWO,101027,3,Pos,2,Library-3-Pos-2
WOOOWOWW,14738,3,Pos,2,Library-3-Pos-2
WOOOWWOO,88147,3,Pos,2,Library-3-Pos-2
WOOOWWOW,34609,3,Pos,2,Library-3-Pos-2
WOOOWWWO,52833,3,Pos,2,Library-3-Pos-2
WOOOWWWW,26133,3,Pos,2,Library-3-Pos-2
WOOWOOOO,5642,3,Pos,2,Library-3-Pos-2
WOOWOOOW,4588,3,Pos,2,Library-3-Pos-2
WOOWOOWO,73559,3,Pos,2,Library-3-Pos-2
WOOWOOWW,23342,3,Pos,2,Library-3-Pos-2
WOOWOWOO,47713,3,Pos,2,Library-3-Pos-2
WOOWOWOW,27206,3,Pos,2,Library-3-Pos-2
WOOWOWWO,44981,3,Pos,2,Library-3-Pos-2
WOOWOWWW,12984,3,Pos,2,Library-3-Pos-2
WOOWWOOO,53323,3,Pos,2,Library-3-Pos-2
WOOWWOOW,37199,3,Pos,2,Library-3-Pos-2
WOOWWOWO,48181,3,Pos,2,Library-3-Pos-2
WOOWWOWW,27846,3,Pos,2,Library-3-Pos-2
WOOWWWOO,19073,3,Pos,2,Library-3-Pos-2
WOOWWWOW,3503,3,Pos,2,Library-3-Pos-2
WOOWWWWO,39918,3,Pos,2,Library-3-Pos-2
WOOWWWWW,31685,3,Pos,2,Library-3-Pos-2
WOWOOOOO,177006,3,Pos,2,Library-3-Pos-2
WOWOOOOW,455,3,Pos,2,Library-3-Pos-2
WOWOOOWO,52771,3,Pos,2,Library-3-Pos-2
WOWOOOWW,34766,3,Pos,2,Library-3-Pos-2
WOWOOWOO,139,3,Pos,2,Library-3-Pos-2
WOWOOWOW,12305,3,Pos,2,Library-3-Pos-2
WOWOOWWO,2929,3,Pos,2,Library-3-Pos-2
WOWOOWWW,28439,3,Pos,2,Library-3-Pos-2
WOWOWOOO,7034,3,Pos,2,Library-3-Pos-2
WOWOWOOW,97115,3,Pos,2,Library-3-Pos-2
WOWOWOWO,79022,3,Pos,2,Library-3-Pos-2
WOWOWOWW,27133,3,Pos,2,Library-3-Pos-2
WOWOWWOO,29680,3,Pos,2,Library-3-Pos-2
WOWOWWOW,46631,3,Pos,2,Library-3-Pos-2
WOWOWWWO,83473,3,Pos,2,Library-3-Pos-2
WOWOWWWW,22240,3,Pos,2,Library-3-Pos-2
WOWWOOOO,25915,3,Pos,2,Library-3-Pos-2
WOWWOOOW,11355,3,Pos,2,Library-3-Pos-2
WOWWOOWO,55703,3,Pos,2,Library-3-Pos-2
WOWWOOWW,18541,3,Pos,2,Library-3-Pos-2
WOWWOWOO,63772,3,Pos,2,Library-3-Pos-2
WOWWOWOW,3906,3,Pos,2,Library-3-Pos-2
WOWWOWWO,50540,3,Pos,2,Library-3-Pos-2
WOWWOWWW,40799,3,Pos,2,Library-3-Pos-2
WOWWWOOO,34287,3,Pos,2,Library-3-Pos-2
WOWWWOOW,1453,3,Pos,2,Library-3-Pos-2
WOWWWOWO,36431,3,Pos,2,Library-3-Pos-2
WOWWWOWW,39934,3,Pos,2,Library-3-Pos-2
WOWWWWOO,31033,3,Pos,2,Library-3-Pos-2
WOWWWWOW,57489,3,Pos,2,Library-3-Pos-2
WOWWWWWO,15145,3,Pos,2,Library-3-Pos-2
WOWWWWWW,17245,3,Pos,2,Library-3-Pos-2
WWOOOOOO,47014,3,Pos,2,Library-3-Pos-2
WWOOOOOW,2254,3,Pos,2,Library-3-Pos-2
WWOOOOWO,106648,3,Pos,2,Library-3-Pos-2
WWOOOOWW,15697,3,Pos,2,Library-3-Pos-2
WWOOOWOO,5746,3,Pos,2,Library-3-Pos-2
WWOOOWOW,10477,3,Pos,2,Library-3-Pos-2
WWOOOWWO,63111,3,Pos,2,Library-3-Pos-2
WWOOOWWW,11767,3,Pos,2,Library-3-Pos-2
WWOOWOOO,1383,3,Pos,2,Library-3-Pos-2
WWOOWOOW,17416,3,Pos,2,Library-3-Pos-2
WWOOWOWO,14117,3,Pos,2,Library-3-Pos-2
WWOOWOWW,1254,3,Pos,2,Library-3-Pos-2
WWOOWWOO,20962,3,Pos,2,Library-3-Pos-2
WWOOWWOW,11916,3,Pos,2,Library-3-Pos-2
WWOOWWWO,30377,3,Pos,2,Library-3-Pos-2
WWOOWWWW,3932,3,Pos,2,Library-3-Pos-2
WWOWOOOO,5295,3,Pos,2,Library-3-Pos-2
WWOWOOOW,11375,3,Pos,2,Library-3-Pos-2
WWOWOOWO,8164,3,Pos,2,Library-3-Pos-2
WWOWOOWW,11446,3,Pos,2,Library-3-Pos-2
WWOWOWOO,31014,3,Pos,2,Library-3-Pos-2
WWOWOWOW,15605,3,Pos,2,Library-3-Pos-2
WWOWOWWO,3992,3,Pos,2,Library-3-Pos-2
WWOWOWWW,5079,3,Pos,2,Library-3-Pos-2
WWOWWOOO,27246,3,Pos,2,Library-3-Pos-2
WWOWWOOW,29416,3,Pos,2,Library-3-Pos-2
WWOWWOWO,15986,3,Pos,2,Library-3-Pos-2
WWOWWOWW,9446,3,Pos,2,Library-3-Pos-2
WWOWWWOO,25158,3,Pos,2,Library-3-Pos-2
WWOWWWOW,66291,3,Pos,2,Library-3-Pos-2
WWOWWWWO,17172,3,Pos,2,Library-3-Pos-2
WWOWWWWW,38124,3,Pos,2,Library-3-Pos-2
WWWOOOOO,139886,3,Pos,2,Library-3-Pos-2
WWWOOOOW,392,3,Pos,2,Library-3-Pos-2
WWWOOOWO,23327,3,Pos,2,Library-3-Pos-2
WWWOOOWW,12912,3,Pos,2,Library-3-Pos-2
WWWOOWOO,166,3,Pos,2,Library-3-Pos-2
WWWOOWOW,31139,3,Pos,2,Library-3-Pos-2
WWWOOWWO,20964,3,Pos,2,Library-3-Pos-2
WWWOOWWW,56289,3,Pos,2,Library-3-Pos-2
WWWOWOOO,883,3,Pos,2,Library-3-Pos-2
WWWOWOOW,35265,3,Pos,2,Library-3-Pos-2
WWWOWOWO,24912,3,Pos,2,Library-3-Pos-2
WWWOWOWW,51547,3,Pos,2,Library-3-Pos-2
WWWOWWOO,34536,3,Pos,2,Library-3-Pos-2
WWWOWWOW,44699,3,Pos,2,Library-3-Pos-2
WWWOWWWO,24950,3,Pos,2,Library-3-Pos-2
WWWOWWWW,60991,3,Pos,2,Library-3-Pos-2
WWWWOOOO,4198,3,Pos,2,Library-3-Pos-2
WWWWOOOW,12521,3,Pos,2,Library-3-Pos-2
WWWWOOWO,32441,3,Pos,2,Library-3-Pos-2
WWWWOOWW,50657,3,Pos,2,Library-3-Pos-2
WWWWOWOO,9487,3,Pos,2,Library-3-Pos-2
WWWWOWOW,13880,3,Pos,2,Library-3-Pos-2
WWWWOWWO,39499,3,Pos,2,Library-3-Pos-2
WWWWOWWW,5266,3,Pos,2,Library-3-Pos-2
WWWWWOOO,22737,3,Pos,2,Library-3-Pos-2
WWWWWOOW,16361,3,Pos,2,Library-3-Pos-2
WWWWWOWO,55163,3,Pos,2,Library-3-Pos-2
WWWWWOWW,20730,3,Pos,2,Library-3-Pos-2
WWWWWWOO,35756,3,Pos,2,Library-3-Pos-2
WWWWWWOW,14538,3,Pos,2,Library-3-Pos-2
WWWWWWWO,24840,3,Pos,2,Library-3-Pos-2
WWWWWWWW,169690,3,Pos,2,Library-3-Pos-2
OOOOOOOO,65562,3,Pos,3,Library-3-Pos-3
OOOOOOOW,17586,3,Pos,3,Library-3-Pos-3
OOOOOOWO,16408,3,Pos,3,Library-3-Pos-3
OOOOOOWW,15490,3,Pos,3,Library-3-Pos-3
OOOOOWOO,7491,3,Pos,3,Library-3-Pos-3
OOOOOWOW,20336,3,Pos,3,Library-3-Pos-3
OOOOOWWO,6481,3,Pos,3,Library-3-Pos-3
OOOOOWWW,11209,3,Pos,3,Library-3-Pos-3
OOOOWOOO,11606,3,Pos,3,Library-3-Pos-3
OOOOWOOW,64041,3,Pos,3,Library-3-Pos-3
OOOOWOWO,40416,3,Pos,3,Library-3-Pos-3
OOOOWOWW,15791,3,Pos,3,Library-3-Pos-3
OOOOWWOO,72258,3,Pos,3,Library-3-Pos-3
OOOOWWOW,33870,3,Pos,3,Library-3-Pos-3
OOOOWWWO,28675,3,Pos,3,Library-3-Pos-3
OOOOWWWW,19218,3,Pos,3,Library-3-Pos-3
OOOWOOOO,7941,3,Pos,3,Library-3-Pos-3
OOOWOOOW,36822,3,Pos,3,Library-3-Pos-3
OOOWOOWO,14564,3,Pos,3,Library-3-Pos-3
OOOWOOWW,10828,3,Pos,3,Library-3-Pos-3
OOOWOWOO,40066,3,Pos,3,Library-3-Pos-3
OOOWOWOW,90134,3,Pos,3,Library-3-Pos-3
OOOWOWWO,7720,3,Pos,3,Library-3-Pos-3
OOOWOWWW,4827,3,Pos,3,Library-3-Pos-3
OOOWWOOO,23688,3,Pos,3,Library-3-Pos-3
OOOWWOOW,19513,3,Pos,3,Library-3-Pos-3
OOOWWOWO,19518,3,Pos,3,Library-3-Pos-3
OOOWWOWW,22486,3,Pos,3,Library-3-Pos-3
OOOWWWOO,27632,3,Pos,3,Library-3-Pos-3
OOOWWWOW,34441,3,Pos,3,Library-3-Pos-3
OOOWWWWO,11973,3,Pos,3,Library-3-Pos-3
OOOWWWWW,18434,3,Pos,3,Library-3-Pos-3
OOWOOOOO,140785,3,Pos,3,Library-3-Pos-3
OOWOOOOW,10490,3,Pos,3,Library-3-Pos-3
OOWOOOWO,45976,3,Pos,3,Library-3-Pos-3
OOWOOOWW,12381,3,Pos,3,Library-3-Pos-3
OOWOOWOO,9284,3,Pos,3,Library-3-Pos-3
OOWOOWOW,74091,3,Pos,3,Library-3-Pos-3
OOWOOWWO,8549,3,Pos,3,Library-3-Pos-3
OOWOOWWW,4908,3,Pos,3,Library-3-Pos-3
OOWOWOOO,6968,3,Pos,3,Library-3-Pos-3
OOWOWOOW,56886,3,Pos,3,Library-3-Pos-3
OOWOWOWO,40412,3,Pos,3,Library-3-Pos-3
OOWOWOWW,20198,3,Pos,3,Library-3-Pos-3
OOWOWWOO,136220,3,Pos,3,Library-3-Pos-3
OOWOWWOW,62011,3,Pos,3,Library-3-Pos-3
OOWOWWWO,22296,3,Pos,3,Library-3-Pos-3
OOWOWWWW,27042,3,Pos,3,Library-3-Pos-3
OOWWOOOO,52335,3,Pos,3,Library-3-Pos-3
OOWWOOOW,61506,3,Pos,3,Library-3-Pos-3
OOWWOOWO,78102,3,Pos,3,Library-3-Pos-3
OOWWOOWW,24696,3,Pos,3,Library-3-Pos-3
OOWWOWOO,96030,3,Pos,3,Library-3-Pos-3
OOWWOWOW,66110,3,Pos,3,Library-3-Pos-3
OOWWOWWO,25067,3,Pos,3,Library-3-Pos-3
OOWWOWWW,40924,3,Pos,3,Library-3-Pos-3
OOWWWOOO,96720,3,Pos,3,Library-3-Pos-3
OOWWWOOW,58647,3,Pos,3,Library-3-Pos-3
OOWWWOWO,31024,3,Pos,3,Library-3-Pos-3
OOWWWOWW,38912,3,Pos,3,Library-3-Pos-3
OOWWWWOO,88834,3,Pos,3,Library-3-Pos-3
OOWWWWOW,91216,3,Pos,3,Library-3-Pos-3
OOWWWWWO,20647,3,Pos,3,Library-3-Pos-3
OOWWWWWW,55237,3,Pos,3,Library-3-Pos-3
OWOOOOOO,26432,3,Pos,3,Library-3-Pos-3
OWOOOOOW,6606,3,Pos,3,Library-3-Pos-3
OWOOOOWO,17453,3,Pos,3,Library-3-Pos-3
OWOOOOWW,3688,3,Pos,3,Library-3-Pos-3
OWOOOWOO,13710,3,Pos,3,Library-3-Pos-3
OWOOOWOW,13008,3,Pos,3,Library-3-Pos-3
OWOOOWWO,5724,3,Pos,3,Library-3-Pos-3
OWOOOWWW,7293,3,Pos,3,Library-3-Pos-3
OWOOWOOO,19199,3,Pos,3,Library-3-Pos-3
OWOOWOOW,19207,3,Pos,3,Library-3-Pos-3
OWOOWOWO,16539,3,Pos,3,Library-3-Pos-3
OWOOWOWW,22265,3,Pos,3,Library-3-Pos-3
OWOOWWOO,45460,3,Pos,3,Library-3-Pos-3
OWOOWWOW,20472,3,Pos,3,Library-3-Pos-3
OWOOWWWO,21193,3,Pos,3,Library-3-Pos-3
OWOOWWWW,27014,3,Pos,3,Library-3-Pos-3
OWOWOOOO,10871,3,Pos,3,Library-3-Pos-3
OWOWOOOW,27289,3,Pos,3,Library-3-Pos-3
OWOWOOWO,13207,3,Pos,3,Library-3-Pos-3
OWOWOOWW,17965,3,Pos,3,Library-3-Pos-3
OWOWOWOO,24016,3,Pos,3,Library-3-Pos-3
OWOWOWOW,25622,3,Pos,3,Library-3-Pos-3
OWOWOWWO,4345,3,Pos,3,Library-3-Pos-3
OWOWOWWW,17124,3,Pos,3,Library-3-Pos-3
OWOWWOOO,28247,3,Pos,3,Library-3-Pos-3
OWOWWOOW,16249,3,Pos,3,Library-3-Pos-3
OWOWWOWO,14663,3,Pos,3,Library-3-Pos-3
OWOWWOWW,15600,3,Pos,3,Library-3-Pos-3
OWOWWWOO,42635,3,Pos,3,Library-3-Pos-3
OWOWWWOW,26429,3,Pos,3,Library-3-Pos-3
OWOWWWWO,15524,3,Pos,3,Library-3-Pos-3
OWOWWWWW,25453,3,Pos,3,Library-3-Pos-3
OWWOOOOO,93178,3,Pos,3,Library-3-Pos-3
OWWOOOOW,9725,3,Pos,3,Library-3-Pos-3
OWWOOOWO,24861,3,Pos,3,Library-3-Pos-3
OWWOOOWW,12201,3,Pos,3,Library-3-Pos-3
OWWOOWOO,6158,3,Pos,3,Library-3-Pos-3
OWWOOWOW,20241,3,Pos,3,Library-3-Pos-3
OWWOOWWO,11130,3,Pos,3,Library-3-Pos-3
OWWOOWWW,17700,3,Pos,3,Library-3-Pos-3
OWWOWOOO,32136,3,Pos,3,Library-3-Pos-3
OWWOWOOW,46804,3,Pos,3,Library-3-Pos-3
OWWOWOWO,16900,3,Pos,3,Library-3-Pos-3
OWWOWOWW,15710,3,Pos,3,Library-3-Pos-3
OWWOWWOO,93330,3,Pos,3,Library-3-Pos-3
OWWOWWOW,28546,3,Pos,3,Library-3-Pos-3
OWWOWWWO,18498,3,Pos,3,Library-3-Pos-3
OWWOWWWW,45375,3,Pos,3,Library-3-Pos-3
OWWWOOOO,1721,3,Pos,3,Library-3-Pos-3
OWWWOOOW,54171,3,Pos,3,Library-3-Pos-3
OWWWOOWO,36551,3,Pos,3,Library-3-Pos-3
OWWWOOWW,19384,3,Pos,3,Library-3-Pos-3
OWWWOWOO,79884,3,Pos,3,Library-3-Pos-3
OWWWOWOW,57151,3,Pos,3,Library-3-Pos-3
OWWWOWWO,6035,3,Pos,3,Library-3-Pos-3
OWWWOWWW,9966,3,Pos,3,Library-3-Pos-3
OWWWWOOO,22053,3,Pos,3,Library-3-Pos-3
OWWWWOOW,62644,3,Pos,3,Library-3-Pos-3
OWWWWOWO,26890,3,Pos,3,Library-3-Pos-3
OWWWWOWW,17830,3,Pos,3,Library-3-Pos-3
OWWWWWOO,50470,3,Pos,3,Library-3-Pos-3
OWWWWWOW,75499,3,Pos,3,Library-3-Pos-3
OWWWWWWO,38413,3,Pos,3,Library-3-Pos-3
OWWWWWWW,22306,3,Pos,3,Library-3-Pos-3
WOOOOOOO,93478,3,Pos,3,Library-3-Pos-3
WOOOOOOW,11107,3,Pos,3,Library-3-Pos-3
WOOOOOWO,20780,3,Pos,3,Library-3-Pos-3
WOOOOOWW,16581,3,Pos,3,Library-3-Pos-3
WOOOOWOO,27671,3,Pos,3,Library-3-Pos-3
WOOOOWOW,29955,3,Pos,3,Library-3-Pos-3
WOOOOWWO,4860,3,Pos,3,Library-3-Pos-3
WOOOOWWW,12538,3,Pos,3,Library-3-Pos-3
WOOOWOOO,3307,3,Pos,3,Library-3-Pos-3
WOOOWOOW,49730,3,Pos,3,Library-3-Pos-3
WOOOWOWO,24732,3,Pos,3,Library-3-Pos-3
WOOOWOWW,24364,3,Pos,3,Library-3-Pos-3
WOOOWWOO,75963,3,Pos,3,Library-3-Pos-3
WOOOWWOW,37159,3,Pos,3,Library-3-Pos-3
WOOOWWWO,18371,3,Pos,3,Library-3-Pos-3
WOOOWWWW,22431,3,Pos,3,Library-3-Pos-3
WOOWOOOO,31655,3,Pos,3,Library-3-Pos-3
WOOWOOOW,33614,3,Pos,3,Library-3-Pos-3
WOOWOOWO,20972,3,Pos,3,Library-3-Pos-3
WOOWOOWW,13723,3,Pos,3,Library-3-Pos-3
WOOWOWOO,41674,3,Pos,3,Library-3-Pos-3
WOOWOWOW,56488,3,Pos,3,Library-3-Pos-3
WOOWOWWO,8758,3,Pos,3,Library-3-Pos-3
WOOWOWWW,14169,3,Pos,3,Library-3-Pos-3
WOOWWOOO,38574,3,Pos,3,Library-3-Pos-3
WOOWWOOW,21802,3,Pos,3,Library-3-Pos-3
WOOWWOWO,7580,3,Pos,3,Library-3-Pos-3
WOOWWOWW,5598,3,Pos,3,Library-3-Pos-3
WOOWWWOO,33481,3,Pos,3,Library-3-Pos-3
WOOWWWOW,26875,3,Pos,3,Library-3-Pos-3
WOOWWWWO,7788,3,Pos,3,Library-3-Pos-3
WOOWWWWW,24337,3,Pos,3,Library-3-Pos-3
WOWOOOOO,93818,3,Pos,3,Library-3-Pos-3
WOWOOOOW,10341,3,Pos,3,Library-3-Pos-3
WOWOOOWO,21734,3,Pos,3,Library-3-Pos-3
WOWOOOWW,12293,3,Pos,3,Library-3-Pos-3
WOWOOWOO,3455,3,Pos,3,Library-3-Pos-3
WOWOOWOW,14966,3,Pos,3,Library-3-Pos-3
WOWOOWWO,2880,3,Pos,3,Library-3-Pos-3
WOWOOWWW,8322,3,Pos,3,Library-3-Pos-3
WOWOWOOO,17649,3,Pos,3,Library-3-Pos-3
WOWOWOOW,36074,3,Pos,3,Library-3-Pos-3
WOWOWOWO,29238,3,Pos,3,Library-3-Pos-3
WOWOWOWW,16444,3,Pos,3,Library-3-Pos-3
WOWOWWOO,68777,3,Pos,3,Library-3-Pos-3
WOWOWWOW,42634,3,Pos,3,Library-3-Pos-3
WOWOWWWO,20580,3,Pos,3,Library-3-Pos-3
WOWOWWWW,36356,3,Pos,3,Library-3-Pos-3
WOWWOOOO,28016,3,Pos,3,Library-3-Pos-3
WOWWOOOW,104826,3,Pos,3,Library-3-Pos-3
WOWWOOWO,32032,3,Pos,3,Library-3-Pos-3
WOWWOOWW,8336,3,Pos,3,Library-3-Pos-3
WOWWOWOO,56499,3,Pos,3,Library-3-Pos-3
WOWWOWOW,62906,3,Pos,3,Library-3-Pos-3
WOWWOWWO,12342,3,Pos,3,Library-3-Pos-3
WOWWOWWW,27781,3,Pos,3,Library-3-Pos-3
WOWWWOOO,34816,3,Pos,3,Library-3-Pos-3
WOWWWOOW,37199,3,Pos,3,Library-3-Pos-3
WOWWWOWO,17506,3,Pos,3,Library-3-Pos-3
WOWWWOWW,18163,3,Pos,3,Library-3-Pos-3
WOWWWWOO,95585,3,Pos,3,Library-3-Pos-3
WOWWWWOW,84518,3,Pos,3,Library-3-Pos-3
WOWWWWWO,15909,3,Pos,3,Library-3-Pos-3
WOWWWWWW,32619,3,Pos,3,Library-3-Pos-3
WWOOOOOO,40514,3,Pos,3,Library-3-Pos-3
WWOOOOOW,5966,3,Pos,3,Library-3-Pos-3
WWOOOOWO,9117,3,Pos,3,Library-3-Pos-3
WWOOOOWW,13716,3,Pos,3,Library-3-Pos-3
WWOOOWOO,3853,3,Pos,3,Library-3-Pos-3
WWOOOWOW,25463,3,Pos,3,Library-3-Pos-3
WWOOOWWO,6245,3,Pos,3,Library-3-Pos-3
WWOOOWWW,7961,3,Pos,3,Library-3-Pos-3
WWOOWOOO,1425,3,Pos,3,Library-3-Pos-3
WWOOWOOW,18945,3,Pos,3,Library-3-Pos-3
WWOOWOWO,11383,3,Pos,3,Library-3-Pos-3
WWOOWOWW,11199,3,Pos,3,Library-3-Pos-3
WWOOWWOO,19608,3,Pos,3,Library-3-Pos-3
WWOOWWOW,41704,3,Pos,3,Library-3-Pos-3
WWOOWWWO,9579,3,Pos,3,Library-3-Pos-3
WWOOWWWW,11247,3,Pos,3,Library-3-Pos-3
WWOWOOOO,9102,3,Pos,3,Library-3-Pos-3
WWOWOOOW,29403,3,Pos,3,Library-3-Pos-3
WWOWOOWO,15717,3,Pos,3,Library-3-Pos-3
WWOWOOWW,7782,3,Pos,3,Library-3-Pos-3
WWOWOWOO,19215,3,Pos,3,Library-3-Pos-3
WWOWOWOW,33853,3,Pos,3,Library-3-Pos-3
WWOWOWWO,8384,3,Pos,3,Library-3-Pos-3
WWOWOWWW,8808,3,Pos,3,Library-3-Pos-3
WWOWWOOO,20602,3,Pos,3,Library-3-Pos-3
WWOWWOOW,21409,3,Pos,3,Library-3-Pos-3
WWOWWOWO,13609,3,Pos,3,Library-3-Pos-3
WWOWWOWW,15402,3,Pos,3,Library-3-Pos-3
WWOWWWOO,15193,3,Pos,3,Library-3-Pos-3
WWOWWWOW,28981,3,Pos,3,Library-3-Pos-3
WWOWWWWO,14895,3,Pos,3,Library-3-Pos-3
WWOWWWWW,20418,3,Pos,3,Library-3-Pos-3
WWWOOOOO,170253,3,Pos,3,Library-3-Pos-3
WWWOOOOW,10103,3,Pos,3,Library-3-Pos-3
WWWOOOWO,7099,3,Pos,3,Library-3-Pos-3
WWWOOOWW,10183,3,Pos,3,Library-3-Pos-3
WWWOOWOO,7656,3,Pos,3,Library-3-Pos-3
WWWOOWOW,23065,3,Pos,3,Library-3-Pos-3
WWWOOWWO,3266,3,Pos,3,Library-3-Pos-3
WWWOOWWW,11443,3,Pos,3,Library-3-Pos-3
WWWOWOOO,12188,3,Pos,3,Library-3-Pos-3
WWWOWOOW,46263,3,Pos,3,Library-3-Pos-3
WWWOWOWO,12552,3,Pos,3,Library-3-Pos-3
WWWOWOWW,12875,3,Pos,3,Library-3-Pos-3
WWWOWWOO,46079,3,Pos,3,Library-3-Pos-3
WWWOWWOW,49131,3,Pos,3,Library-3-Pos-3
WWWOWWWO,10703,3,Pos,3,Library-3-Pos-3
WWWOWWWW,34677,3,Pos,3,Library-3-Pos-3
WWWWOOOO,13927,3,Pos,3,Library-3-Pos-3
WWWWOOOW,42254,3,Pos,3,Library-3-Pos-3
WWWWOOWO,13845,3,Pos,3,Library-3-Pos-3
WWWWOOWW,16919,3,Pos,3,Library-3-Pos-3
WWWWOWOO,86023,3,Pos,3,Library-3-Pos-3
WWWWOWOW,50118,3,Pos,3,Library-3-Pos-3
